mol_id,source_index,layer,uniprot,paff,smiles,formal_charge,smina_affinity_kcal_mol,smina_score,aimnet_complex_eV,aimnet_pocket_eV,aimnet_ligand_eV,aimnet_interaction_kcal_mol
6340,0,L3,O14638,6.0,CCn1ncc2c(NCC3CCN([S@](C)(=N)=O)CC3)ccnc21,0,-7.51387,7.51387,-341923.47232632304,-304136.6808334654,-37786.20020475149,-13.635427653095702
28298,1,L3,O14638,6.2596,CN=[S@](N)(=O)N1CCC(CNc2ccnc3c2c(Cl)nn3CC#N)CC1,0,-6.30335,6.30335,-357378.2120452575,-304136.6808334654,-53242.95436450576,32.81868122392238
75632,2,L3,O14638,6.0,C#CCn1nc(Cl)c2c(NCc3ccc([S@@](=N)(=O)NC)cc3)ccnc21,0,-6.91007,6.91007,-356404.65623961855,-304136.6808334654,-52268.78182975613,18.596570068815637
85481,3,L3,O14638,6.0,CCn1ncc2c(Nc3ccc(S(N)(=O)=NC)cc3)ccnc21,0,-7.55312,7.55312,-341823.6194585196,-304136.6808334654,-37687.50621424678,13.088917723597826
87321,4,L3,O14638,6.2596,CCn1nc(Cl)c2c(Nc3ccc(S(N)(=O)=NC)cc3)ccnc21,0,-6.9457,6.9457,-354332.3389123231,-304136.6808334654,-50196.00911463015,8.095077220881256
98405,5,L3,O14638,7.2596,C#CCn1nc(Cl)c2c(NCc3ccc([S@@](C)(=N)=O)cc3)ccnc21,0,-6.79806,6.79806,-354898.28126544284,-304136.6808334654,-50762.14676671967,12.598778455145622
119261,6,L3,O14638,7.2596,CS(=N)(=O)c1ccc(CNc2ccnc3c2c(Cl)nn3CC#N)cc1,0,-6.32504,6.32504,-355336.17956029903,-304136.6808334654,-51200.64270870622,26.38084869060728
128168,7,L3,O14638,6.0,CCn1nc(Cl)c2c(NCC3CCN(S(=N)(=O)CCOC)CC3)ccnc21,0,-6.25691,6.25691,-358618.8660154425,-304136.6808334654,-54482.27105844038,1.9803582901539536
130558,8,L3,O14638,7.2596,C#CCn1nc(Cl)c2c(NCc3ccc(S(N)(=O)=NC)cc3)ccnc21,0,-6.66821,6.66821,-356406.27376486803,-304136.6808334654,-52268.81933851205,-17.83947585436257
138317,9,L3,O14638,6.0,CCn1nc(Cl)c2c(NCC3CCN(S(=N)(N)=O)CC3)ccnc21,0,-6.61018,6.61018,-354867.2625854125,-304136.6808334654,-50730.90072822864,7.355767798251338
