mol_id,ligand_pdb,pose_index,label,ligunity_rank,ligunity_score,formal_charge,aimnet_complex_eV,aimnet_pocket_eV,aimnet_ligand_eV,aimnet_interaction_kcal_mol,error
1001,3pyy,1,0,1,0.4541015625,0,-659454.3288737127,-627801.5951645803,-31670.624581426888,412.57331627817945,
1002,3pyy,2,0,1,0.4541015625,0,-659462.6387742806,-627801.5951645803,-31670.6070162957,220.53739521729864,
1003,3pyy,3,0,1,0.4541015625,0,-659470.3128101563,-627801.5951645803,-31670.605717808518,43.539980025843505,
1004,3pyy,4,0,1,0.4541015625,0,-659454.0056264,-627801.5951645803,-31670.423426956448,415.3888441065339,
1005,3pyy,5,0,1,0.4541015625,0,-659470.1241285094,-627801.5951645803,-31670.601879328995,47.8025647267528,
1006,3pyy,6,0,1,0.4541015625,0,-659453.2824381936,-627801.5951645803,-31669.30399778536,406.25131038872695,
1007,3pyy,7,0,1,0.4541015625,0,-659456.5098795033,-627801.5951645803,-31669.406733602787,334.1938899271836,
1008,3pyy,8,0,1,0.4541015625,0,-659439.7145108031,-627801.5951645803,-31670.764231056484,752.8089281312969,
1009,3pyy,9,0,1,0.4541015625,0,-659438.6226028093,-627801.5951645803,-31669.730569512158,754.1521231647407,
1010,3pyy,10,0,1,0.4541015625,0,-659460.6238071519,-627801.5951645803,-31670.77795913866,270.94567667068776,
1011,3pyy,11,0,1,0.4541015625,0,-659458.2417086548,-627801.5951645803,-31670.638399273666,322.6598460589363,
1012,3pyy,12,0,1,0.4541015625,0,-659470.085611661,-627801.5951645803,-31670.566726714882,47.88014581392818,
1013,3pyy,13,0,1,0.4541015625,0,-659469.2793354878,-627801.5951645803,-31669.604463667183,44.28300303393261,
1014,3pyy,14,0,1,0.4541015625,0,-659460.0617255765,-627801.5951645803,-31669.407495290547,252.30393860519595,
1015,3pyy,15,0,1,0.4541015625,0,-659425.1149518377,-627801.5951645803,-31670.775277287277,1089.737488092844,
1016,3pyy,16,0,1,0.4541015625,0,-659463.3361912565,-627801.5951645803,-31670.63767901114,205.16167670086622,
1017,3pyy,17,0,1,0.4541015625,0,-659451.7910758444,-627801.5951645803,-31670.774056941777,474.54331266404176,
1018,3pyy,18,0,1,0.4541015625,0,-659472.4457181591,-627801.5951645803,-31665.856465071945,-115.16641688297733,
1019,3pyy,19,0,1,0.4541015625,0,-659458.4039409048,-627801.5951645803,-31670.23649635962,309.6505801260626,
1020,3pyy,20,0,1,0.4541015625,0,-659450.5321288751,-627801.5951645803,-31670.63512250832,500.3714153175269,
1021,3pyy,21,0,1,0.4541015625,0,-659459.3026915082,-627801.5951645803,-31670.386848360806,292.3920983626167,
1022,3pyy,22,0,1,0.4541015625,0,-659468.043557902,-627801.5951645803,-31670.676479429512,97.50198192089196,
1023,3pyy,23,0,1,0.4541015625,0,-659474.5252513922,-627801.5951645803,-31670.76229277304,-49.99051811976672,
1024,3pyy,24,0,1,0.4541015625,0,-659472.4622860746,-627801.5951645803,-31669.40217319182,-33.78251040049698,
1025,3pyy,25,0,1,0.4541015625,0,-659471.8079688885,-627801.5951645803,-31670.636770576744,9.776894412546694,
1026,3pyy,26,0,1,0.4541015625,0,-659446.1759571332,-627801.5951645803,-31670.598144740372,599.9743945450731,
1027,3pyy,27,0,1,0.4541015625,0,-659466.7321195041,-627801.5951645803,-31670.23944076946,117.66611889752245,
1028,3pyy,28,0,1,0.4541015625,0,-659469.6818212019,-627801.5951645803,-31669.291767150673,27.790508995548095,
1029,3pyy,29,0,1,0.4541015625,0,-659458.6114943215,-627801.5951645803,-31670.773407489567,317.2457494252584,
1030,3pyy,30,0,1,0.4541015625,0,-659463.0316825557,-627801.5951645803,-31670.591834992676,211.12662598115415,
1031,3pyy,31,0,1,0.4541015625,0,-659471.8758848644,-627801.5951645803,-31670.59658917835,7.284109744211587,
1032,3pyy,32,0,1,0.4541015625,0,-659454.152620946,-627801.5951645803,-31670.382794470104,411.0620619515756,
1033,3pyy,33,0,1,0.4541015625,0,-659457.7608769574,-627801.5951645803,-31670.203239113598,323.7130567289265,
1034,3pyy,34,0,1,0.4541015625,0,-659473.4253569144,-627801.5951645803,-31670.205172151833,-37.473855639702265,
1035,3pyy,35,0,1,0.4541015625,0,-659462.0872737503,-627801.5951645803,-31669.402399868282,205.47618483091233,
1036,3pyy,36,0,1,0.4541015625,0,-659455.0005850242,-627801.5951645803,-31669.405561060223,368.9720079776224,
1037,3pyy,37,0,1,0.4541015625,0,-659467.5217828193,-627801.5951645803,-31670.448761791497,104.2831076886381,
1038,3pyy,38,0,1,0.4541015625,0,-659471.9640801597,-627801.5951645803,-31670.594034761696,5.191371670971272,
1039,3pyy,39,0,1,0.4541015625,0,-659464.2467211223,-627801.5951645803,-31670.44749018601,179.77850068137184,
1040,3pyy,40,0,1,0.4541015625,0,-659466.3900475102,-627801.5951645803,-31670.589553386482,133.62827522706218,
1041,3pyy,41,0,1,0.4541015625,0,-659468.245001901,-627801.5951645803,-31670.392820686608,86.31524693671936,
1042,3pyy,42,0,1,0.4541015625,0,-659436.6268293905,-627801.5951645803,-31670.554500490933,819.176051293376,
1043,3pyy,43,0,1,0.4541015625,0,-659472.6235338037,-627801.5951645803,-31670.592892438675,-10.042333224792602,
1044,3pyy,44,0,1,0.4541015625,0,-659463.4403622942,-627801.5951645803,-31669.220243365082,170.07259299129612,
1045,3pyy,45,0,1,0.4541015625,0,-659442.520165328,-627801.5951645803,-31670.59285756996,684.157031279829,
1046,3pyy,46,0,1,0.4541015625,0,-659465.2863916206,-627801.5951645803,-31670.566550881176,158.54873428190723,
1047,3pyy,47,0,1,0.4541015625,0,-659464.8418392873,-627801.5951645803,-31670.540495962414,168.1995139274652,
1048,3pyy,48,0,1,0.4541015625,0,-659468.076884185,-627801.5951645803,-31670.568134516987,94.23496654070013,
1049,3pyy,49,0,1,0.4541015625,0,-659455.1519352832,-627801.5951645803,-31669.10421183756,358.5325099286048,
1050,3pyy,50,0,1,0.4541015625,0,-659460.3335368383,-627801.5951645803,-31670.27935186079,266.1413121417237,
1051,3pyy,51,0,1,0.4541015625,0,-659451.0555693543,-627801.5951645803,-31665.721798331047,374.99664391348267,
1052,3pyy,52,0,1,0.4541015625,0,-659460.9499547677,-627801.5951645803,-31670.671582907948,260.9714398204476,
1053,3pyy,53,0,1,0.4541015625,0,-659464.5829094687,-627801.5951645803,-31670.445248455315,171.9741177016866,
1054,3pyy,54,0,1,0.4541015625,0,-659438.7990992415,-627801.5951645803,-31670.49669757536,767.7493515947633,
1055,3pyy,55,0,1,0.4541015625,0,-659452.3405135757,-627801.5951645803,-31670.248903900894,449.762660764445,
1056,3pyy,56,0,1,0.4541015625,0,-659447.9016896831,-627801.5951645803,-31670.635365397247,561.0363852732135,
1057,3pyy,57,0,1,0.4541015625,0,-659465.0155104735,-627801.5951645803,-31670.387712508946,160.67129109479808,
1058,3pyy,58,0,1,0.4541015625,0,-659469.113502388,-627801.5951645803,-31670.633143038063,71.82911499705916,
1059,3pyy,59,0,1,0.4541015625,0,-659458.5609505362,-627801.5951645803,-31669.731074899944,294.3745562659497,
1060,3pyy,60,0,1,0.4541015625,0,-659466.8232395994,-627801.5951645803,-31670.251059800896,115.83278081344302,
1061,3pyy,61,0,1,0.4541015625,0,-659453.1032039264,-627801.5951645803,-31670.673396915703,441.9636449251805,
1062,3pyy,62,0,1,0.4541015625,0,-659459.4060758251,-627801.5951645803,-31670.67513594082,296.6560689057037,
1063,3pyy,63,0,1,0.4541015625,0,-659451.8330102301,-627801.5951645803,-31670.10434600761,458.1323817276964,
1064,3pyy,64,0,1,0.4541015625,0,-659462.599310969,-627801.5951645803,-31670.593320161614,221.13160044565393,
1065,3pyy,65,0,1,0.4541015625,0,-659466.0147726127,-627801.5951645803,-31670.5680538719,141.78652936464394,
1066,3pyy,66,0,1,0.4541015625,0,-659467.8027966815,-627801.5951645803,-31670.282711774616,93.97356972108173,
1067,3pyy,67,0,1,0.4541015625,0,-659446.2012320197,-627801.5951645803,-31670.3856945937,594.4923250466982,
1068,3pyy,68,0,1,0.4541015625,0,-659461.0834898399,-627801.5951645803,-31670.35844501904,250.6709166359916,
1069,3pyy,69,0,1,0.4541015625,0,-659450.4606662133,-627801.5951645803,-31670.380649060517,496.15108633436546,
1070,3pyy,70,0,1,0.4541015625,0,-659443.871471827,-627801.5951645803,-31665.727904767304,540.8066863268273,
1071,3pyy,71,0,1,0.4541015625,0,-659457.8580043202,-627801.5951645803,-31670.543346256527,329.31630357192665,
1072,3pyy,72,0,1,0.4541015625,0,-659456.8068746822,-627801.5951645803,-31670.56709936312,354.1036885155895,
1073,3pyy,73,0,1,0.4541015625,0,-659470.0125679412,-627801.5951645803,-31670.101095229893,38.826856875894805,
