mol_id,source_index,layer,uniprot,paff,smiles,formal_charge,smina_affinity_kcal_mol,smina_score,aimnet_complex_eV,aimnet_pocket_eV,aimnet_ligand_eV,aimnet_interaction_kcal_mol
5837,0,L2,P06730,7.585,N[C@H]1C[C@@H](Oc2nc(-n3cnc4ccccc43)ncc2Cl)C1,0,-8.43109,8.43109,-336444.5005928639,-298627.9631014581,-37819.7417363461,73.89164370701126
24263,1,L2,P06730,6.1898,O=C(N1CCOCC1)c1ccc(cc1)-c1ccc2ncc(-c3ccc(cc3)C#N)n2c1,0,-10.04486,10.04486,-334955.76789095777,-298627.9631014581,-36328.55428938532,17.283877962055218
37435,2,L2,P06730,7.041,O=C(c1ccc(-c2ccc3ncc(-c4cc5ccccc5o4)n3n2)cc1)N1CCC(N2CCCCC2)CC1,0,-10.24229,10.24229,-342849.8821925226,-298627.9631014581,-44225.04024359768,71.97548727843409
52994,3,L2,P06730,6.9136,CC(=O)N1CCN(C(=O)c2ccc(-c3ccc4ncc(-c5cc6ccccc6o5)n4c3)cc2)CC1,0,-10.49046,10.49046,-340181.2450772995,-298627.9631014581,-41556.21564096606,67.6519249266477
81910,4,L2,P06730,6.4389,O=C(c1ccc(-c2ccc3ncc(-c4cc5ccccc5o4)n3c2)cc1)N1CCNCC1,0,-10.33334,10.33334,-336024.04634018935,-298627.9631014581,-37399.06054566191,68.65832888077695
102901,5,L2,P06730,6.4001,O=C(c1ccc(-c2ccc3ncc(-c4cc5ccccc5o4)n3n2)cc1)N1CCC(N2CCOCC2)CC1,0,-10.45081,10.45081,-343827.07105212315,-298627.9631014581,-45202.07986897872,68.53406442089909
112781,6,L2,P06730,6.8894,CN(C)C1CCN(C(=O)c2ccc(-c3ccc4ncc(-c5cc6ccccc6o5)n4c3)cc2)CC1,0,-10.13848,10.13848,-339234.7942702813,-298627.9631014581,-40609.733267626594,66.92398826538394
119182,7,L2,P06730,6.2097,N[C@@H]1CCCN(C(=O)c2ccc(-c3ccc4ncc(-c5cc6ccccc6o5)n4n3)cc2)C1,0,-10.61979,10.61979,-337530.68274988845,-298627.9631014581,-38905.90130000601,73.37062834066197
138367,8,L2,P06730,6.5702,O=C(c1ccc(-c2ccc3ncc(-c4cc5ccccc5o4)n3n2)cc1)N1CCOCC1,0,-10.52511,10.52511,-337001.15857234236,-298627.9631014581,-38376.02050407077,65.14681292049856
141611,9,L2,P06730,6.8356,NC1CCN(C(=O)c2ccc(-c3ccc4ncc(-c5cc6ccccc6o5)n4c3)cc2)CC1,0,-10.40452,10.40452,-337095.0429887636,-298627.9631014581,-38469.925304445635,65.61687805807153
